Filename	Discipline	Disc_short	ch1	Journal	Year	Article Title	Author(s)
corpus/bio_mc_2016_3.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2016	Mammalian Heat Shock Response and Mechanisms Underlying Its Genome-wide Transcriptional Regulation	"Dig B. Mahat, H. Hans Salamanca, Fabiana M. Duarte, Charles G. Danko, John T. Lis"
corpus/bio_mc_2016_4.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2016	Histone H2A T120 Phosphorylation Promotes Oncogenic Transformation via Upregulation of Cyclin D1	"Hitoshi Aihara, Takeya Nakagawa, Hirofumi Mizusaki, Mitsuhiro Yoneda, Masanori Kato,Masamichi Doiguchi, Yuko Imamura, Miki Higashi, Tsuyoshi Ikura, Tomonori Hayashi, Yoshiaki Kodama, Masaya Oki, Toshiyuki Nakayama, Edwin Cheung, Hiroyuki Aburatani, Ken-ichi Takayama, Haruhiko Koseki, Satoshi Inoue, Yukio Takeshima, Takashi Ito"
corpus/bio_mc_2016_5.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2016	RPA Mediates Recruitment of MRX to Forks and Double-Strand Breaks to Hold Sister Chromatids Together	"Andrew Seeber, Anna Maria Hegnauer, Nicole Hustedt, Ishan Deshpande, Jérôme Poli, Jan Eglinger, Philippe Pasero, Heinz Gut, Miki Shinohara, Karl-Peter Hopfner, Kenji Shimada, Susan M. Gasser"
corpus/bio_mc_2015_1.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2015	The PINK1-PARKIN Mitochondrial Ubiquitylation Pathway Drives a Program of OPTN/NDP52 Recruitment and TBK1 Activation to Promote Mitophagy	"Jin-Mi Heo, Alban Ordureau, Joao A. Paulo, Jesse Rinehart, J. Wade Harper"
corpus/bio_mc_2015_2.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2015	"Ancient Origin of cGAS-STING Reveals Mechanism of Universal 2′,3′ cGAMP Signaling"	"Philip J. Kranzusch, Stephen C. Wilson, Amy S.Y. Lee, James M. Berger, Jennifer A. Doudna, Russell E. Vance"
corpus/bio_mc_2015_3.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2015	Stress Induces p38 MAPK-Mediated Phosphorylation and Inhibition of Drosha-Dependent Cell Survival	"Qian Yang, Wenming Li, Hua She, Juan Dou, Duc M. Duong, Yuhong Du, Shao-Hua Yang, Nicholas T. Seyfried, Haian Fu, Guodong Gao, Zixu Mao"
corpus/bio_mc_2015_4.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2015	Genome-Wide Identification of Fas/CD95 Alternative Splicing Regulators Reveals Links with Iron Homeostasis	"J. Ramón Tejedor, Panagiotis Papasaikas, Juan Valcárcel"
corpus/bio_mc_2015_5.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2015	Endogenous Formaldehyde Is a Hematopoietic Stem Cell Genotoxin and Metabolic Carcinogen	"Lucas B. Pontel, Ivan V. Rosado, Guillermo Burgos-Barragan, Juan I. Garaycoechea, Rui Yu, Mark J. Arends, Gayathri Chandrasekaran, Verena Broecker, Wei Wei, Limin Liu, James A. Swenberg, Gerry P. Crossan, Ketan J. Patel"
corpus/bio_mc_2014_1.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2014	Endogenous miRNA and Target Concentrations Determine Susceptibility to Potential ceRNA Competition	"Andrew D. Bosson, Jesse R. Zamudio, Phillip A. Sharp"
corpus/bio_mc_2014_2.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2014	Functional Role of Autophagy-Mediated Proteome Remodeling in Cell Survival Signaling and Innate Immunity	"Robin Mathew, Sinan Khor, Sean R. Hackett, Joshua D. Rabinowitz, David H. Perlman, Eileen White"
corpus/bio_mc_2014_3.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2014	The Innate Immune Sensor LGP2 Activates Antiviral Signaling by Regulating MDA5-RNA Interaction and Filament Assembly	"Annie M. Bruns, George P. Leser, Robert A. Lamb, Curt M. Horvath"
corpus/bio_mc_2014_4.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2014	Long Noncoding RNA TARID Directs Demethylation and Activation of the Tumor Suppressor TCF21 via GADD45A	"Khelifa Arab, Yoon Jung Park, Anders M. Lindroth, Andrea Schäfer, Christopher Oakes, Dieter Weichenhan, Annekatrin Lukanova, Eva Lundin, Angela Risch, Michael Meister, Hendrik Dienemann, Gerhard Dyckhoff, Christel Herold-Mende, Ingrid Grummt, Christof Niehrs, Christoph Plass"
corpus/bio_mc_2014_5.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2014	Dephosphorylation Enables the Recruitment of 53BP1 to Double-Strand DNA Breaks	"Dong-Hyun Lee, Sanket S. Acharya, Mijung Kwon, Pascal Drane, Yinghua Guan, Guillaume Adelmant, Peter Kalev, Jagesh Shah, David Pellman, Jarrod A. Marto, Dipanjan Chowdhury"
corpus/bio_mc_2013_1.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2013	Widespread Regulation of Translation by Elongation Pausing in Heat Shock	"Reut Shalgi, Jessica A. Hurt, Irina Krykbaeva, Mikko Taipale, Susan Lindquist, Christopher B. Burge"
corpus/bio_mc_2013_2.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2013	Autoinhibition and Polo-Dependent Multisite Phosphorylation Restrict Activity of the Histone H3 Kinase Haspin to Mitosis	"Cristina Ghenoiu, Michael S. Wheelock, Hironori Funabiki"
corpus/bio_mc_2013_3.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2013	PAF and EZH2 Induce Wnt/β-Catenin Signaling Hyperactivation	"Hae-Yun Jung, Sohee Jun, Moonsup Lee, Han-Cheon Kim, Xin Wang, Hong Ji, Pierre D. McCrea, Jae-Il Park"
corpus/bio_mc_2013_4.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2013	ASH2L Regulates Ubiquitylation Signaling to MLL: trans-Regulation of H3 K4 Methylation in Higher Eukaryotes	"Lipeng Wu, Shirley Y. Lee, Bo Zhou, Uyen T.T. Nguyen, Tom W. Muir, Song Tan, Yali Dou"
corpus/bio_mc_2013_5.txt	Cell & Molecular Biology	bio	sciences	Molecular Cell	2013	Cotranslational Response to Proteotoxic Stress by Elongation Pausing of Ribosomes	"Botao Liu, Yan Han, Shu-Bing Qian"
corpus/bio_embo_2017_1.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2017	PRC2 is dispensable for HOTAIR‐mediated transcriptional repression	"Manuela Portoso, Roberta Ragazzini, Živa Brenčič, Arianna Moiani, Audrey Michaud, Ivaylo Vassilev, Michel Wassef, Nicolas Servant, Bruno Sargueil, Raphaël Margueron"
corpus/bio_embo_2017_2.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2017	The pseudophosphatase STYX targets the F‐box of FBXW7 and inhibits SCFFBXW7 function	"Veronika Reiterer, Cristina Figueras‐Puig, Francois Le Guerroue, Stefano Confalonieri, Manuela Vecchi, Dasaradha Jalapothu, Sandip M Kanse, Raymond J Deshaies, Pier Paolo Di Fiore, Christian Behrends, Hesso Farhan"
corpus/bio_embo_2017_3.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2017	Prostaglandin E2 promotes intestinal repair through an adaptive cellular response of the epithelium	"Hiroyuki Miyoshi, Kelli L VanDussen, Nicole P Malvin, Stacy H Ryu, Yi Wang, Naomi M Sonnek, Chin‐Wen Lai, Thaddeus S Stappenbeck"
corpus/bio_embo_2017_4.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2017	The linear ubiquitin chain assembly complex regulates TRAIL‐induced gene activation and cell death	"Elodie Lafont, Chahrazade Kantari‐Mimoun, Peter Draber, Diego De Miguel, Torsten Hartwig, Matthias Reichert, Sebastian Kupka, Yutaka Shimizu, Lucia Taraborrelli, Maureen Spit, Martin R Sprick, Henning Walczak"
corpus/bio_embo_2017_5.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2017	A TRPV1‐to‐secretagogin regulatory axis controls pancreatic β‐cell survival by modulating protein turnover	"Katarzyna Malenczyk, Fatima Girach, Edit Szodorai, Petter Storm, Åsa Segerstolpe, Giuseppe Tortoriello, Robert Schnell, Jan Mulder, Roman A Romanov, Erzsébet Borók, Fabiana Piscitelli, Vincenzo Di Marzo, Gábor Szabó, Rickard Sandberg, Stefan Kubicek, Gert Lubec, Tomas Hökfelt, Ludwig Wagner, Leif Groop, Tibor Harkany"
corpus/bio_embo_2016_1.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2016	A PBX1 transcriptional network controls dopaminergic neuron development and is impaired in Parkinson's disease	"J Carlos Villaescusa, Bingsi Li, Enrique M Toledo, Pia Rivetti di Val Cervo, Shanzheng Yang, Simon RW Stott, Karol Kaiser, Saiful Islam, Daniel Gyllborg, Rocio Laguna‐Goya, Michael Landreh, Peter Lönnerberg, Anna Falk, Tomas Bergman, Roger A Barker, Sten Linnarsson, Licia Selleri, Ernest Arenas"
corpus/bio_embo_2016_2.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2016	Myeloid leukemia with transdifferentiation plasticity developing from T‐cell progenitors	"Pia Riemke  Melinda Czeh  Josephine Fischer  Carolin Walter  Saeed Ghani  Matthias Zepper  Konstantin Agelopoulos  Stephanie Lettermann, Marie L Gebhardt, Nancy Mah, Andre Weilemann, Michael Grau, Verena Gröning, Torsten Haferlach, Dido Lenze, Ruud Delwel, Marco Prinz, Miguel A Andrade‐Navarro, Georg Lenz, Martin Dugas, Carsten Müller‐Tidow, Frank Rosenbauer"
corpus/bio_embo_2016_3.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2016	SPATA2 links CYLD to the TNF‐α receptor signaling complex and modulates the receptor signaling outcomes	"Sebastian A Wagner, Shankha Satpathy, Petra Beli, Chunaram Choudhary"
corpus/bio_embo_2016_4.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2016	GEMC1 is a critical regulator of multiciliated cell differentiation	"Berta Terré, Gabriele Piergiovanni, Sandra Segura‐Bayona, Gabriel Gil‐Gómez, Sameh A Youssef, Camille Stephan‐Otto Attolini, Michaela Wilsch‐Bräuninger, Carole Jung, Ana M Rojas, Marko Marjanović, Philip A Knobel, Lluís Palenzuela, Teresa López‐Rovira, Stephen Forrow, Wieland B Huttner, Miguel A Valverde, Alain de Bruin, Vincenzo Costanzo, Travis H Stracker"
corpus/bio_embo_2016_5.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2016	A hit‐and‐run heat shock factor governs sustained histone methylation and transcriptional stress memory	"Jörn Lämke, Krzysztof Brzezinka, Simone Altmann, Isabel Bäurle"
corpus/bio_embo_2015_1.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2015	Alu element‐containing RNAs maintain nucleolar structure and function	"Maïwen Caudron‐Herger, Teresa Pankert, Jeanette Seiler, Attila Németh, Renate Voit, Ingrid Grummt, Karsten Rippe"
corpus/bio_embo_2015_2.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2015	The tRNA methyltransferase Dnmt2 is required for accurate polypeptide synthesis during haematopoiesis	"Francesca Tuorto, Friederike Herbst, Nader Alerasool, Sebastian Bender, Oliver Popp, Giuseppina Federico, Sonja Reitter, Reinhard Liebers, Georg Stoecklin, Hermann‐Josef Gröne, Gunnar Dittmar, Hanno Glimm, Frank Lyko"
corpus/bio_embo_2015_3.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2015	Compartment‐specific aggregases direct distinct nuclear and cytoplasmic aggregate deposition	"Stephanie BM Miller, Chi‐Ting Ho, Juliane Winkler, Maria Khokhrina, Annett Neuner, Mohamed YH Mohamed, D Lys Guilbride, Karsten Richter, Michael Lisby, Elmar Schiebel, Axel Mogk, Bernd Bukau"
corpus/bio_embo_2015_4.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2015	USP18 lack in microglia causes destructive interferonopathy of the mouse brain	"Tobias Goldmann, Nicolas Zeller, Jenni Raasch, Katrin Kierdorf, Kathrin Frenzel, Lars Ketscher, Anja Basters, Ori Staszewski, Stefanie M Brendecke, Alena Spiess, Tuan Leng Tay, Clemens Kreutz, Jens Timmer, Grazia MS Mancini, Thomas Blank, Günter Fritz, Knut Biber, Roland Lang, Danielle Malo, Doron Merkler, Mathias Heikenwälder, Klaus‐Peter Knobeloch, Marco Prinz"
corpus/bio_embo_2015_5.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2015	A Tetrahymena Hsp90 co‐chaperone promotes siRNA loading by ATP‐dependent and ATP‐independent mechanisms	"Sophie L Woehrer, Lucia Aronica, Jan H Suhren, Clara Jana‐Lui Busch, Tomoko Noto, Kazufumi Mochizuki"
corpus/bio_embo_2014_1.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2014	miR379–410 cluster miRNAs regulate neurogenesis and neuronal migration by fine‐tuning N‐cadherin	"Luciano Rago, Robert Beattie, Verdon Taylor, Jennifer Winter"
corpus/bio_embo_2014_2.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2014	Cell adhesion defines the topology of endocytosis and signaling	"Jean‐Philippe Grossier, Georgia Xouri, Bruno Goud, Kristine Schauer"
corpus/bio_embo_2014_3.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2014	Translation elongation can control translation initiation on eukaryotic mRNAs	"Dominique Chu, Eleanna Kazana, Noémie Bellanger, Tarun Singh, Mick F Tuite, Tobias von der Haar"
corpus/bio_embo_2014_4.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2014	Bicaudal‐D1 regulates the intracellular sorting and signalling of neurotrophin receptors	"Marco Terenzio, Matthew Golding, Matthew R G Russell, Krzysztof B Wicher, Ian Rosewell, Bradley Spencer‐Dene, David Ish‐Horowicz, Giampietro Schiavo"
corpus/bio_embo_2014_5.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2014	The small GTPase Arf1 modulates mitochondrial morphology and function	"Karin B Ackema, Jürgen Hench, Stefan Böckler, Shyi Chyi Wang, Ursula Sauder, Heidi Mergentaler, Benedikt Westermann, Frédéric Bard, Stephan Frank, Anne Spang"
corpus/bio_embo_2013_1.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2013	ParA‐mediated plasmid partition driven by protein pattern self‐organization	"Ling Chin Hwang, Anthony G Vecchiarelli, Yong‐Woon Han, Michiyo Mizuuchi, Yoshie Harada, Barbara E Funnell, Kiyoshi Mizuuchi"
corpus/bio_embo_2013_2.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2013	Intragenic epigenetic changes modulate NCAM alternative splicing in neuronal differentiation	"Ignacio E Schor, Ana Fiszbein, Ezequiel Petrillo, Alberto R Kornblihtt"
corpus/bio_embo_2013_3.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2013	Embryonic stem cell self‐renewal pathways converge on the transcription factor Tfcp2l1	"Shoudong Ye, Ping Li, Chang Tong, Qi‐Long Ying"
corpus/bio_embo_2013_4.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2013	A role for LFA‐1 in delaying T‐lymphocyte egress from lymph nodes	"Peter Reichardt, Irene Patzak, Kristian Jones, Eloho Etemire, Matthias Gunzer, Nancy Hogg"
corpus/bio_embo_2013_5.txt	Cell & Molecular Biology	bio	sciences	The EMBO Journal	2013	SERCA mutant E309Q binds two Ca2+ ions but adopts a catalytically incompetent conformation	"Johannes D Clausen, Maike Bublitz, Bertrand Arnou, Cédric Montigny, Christine Jaxel, Jesper Vuust Møller, Poul Nissen, Jens Peter Andersen, Marc le Maire"
corpus/bio_onc_2017_1.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2017	A double-negative feedback loop between EpCAM and ERK contributes to the regulation of epithelial-mesenchymal transition in cancer	"N V Sankpal, T P Fleming, P K Sharma, H J Wiedner, W E Gillanders"
corpus/bio_onc_2017_2.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2017	Autophagy is required for cell survival under L-asparaginase-induced metabolic stress in acute lymphoblastic leukemia cells	"H Takahashi, J Inoue, K Sakaguchi, M Takagi, S Mizutani, J Inazawa"
corpus/bio_onc_2017_3.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2017	NSPc1 promotes cancer stem cell self-renewal by repressing the synthesis of all-trans retinoic acid via targeting RDH16 in malignant glioma	"P-S Hu, Q-S Xia, F Wu, D-k Li, Y-j Qi, Y Hu"
corpus/bio_onc_2017_4.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2017	PARP inhibitors enhance replication stress and cause mitotic catastrophe in MYCN-dependent neuroblastoma	"V Colicchia, M Petroni, G Guarguaglini, F Sardina, M Sahun-Roncero, M Carbonari"
corpus/bio_onc_2017_5.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2017	Increased expression of programmed cell death protein 1 on NK cells inhibits NK-cell-mediated anti-tumor function and indicates poor prognosis in digestive cancers	"Y Liu, Y Cheng, Y Xu, Z Wang, X Du, C Li"
corpus/bio_onc_2016_1.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2016	TGF-[beta] signaling links E-cadherin loss to suppression of nucleotide excision repair	"L Qiang, P Shah, M H Barcellos-Hoff, Y Y He"
corpus/bio_onc_2016_2.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2016	Targeting the RB-E2F pathway in breast cancer	"J Johnson, B Thijssen, U McDermott, M Garnett, L F A Wessels, R Bernards"
corpus/bio_onc_2016_3.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2016	CD146 is a novel marker for highly tumorigenic cells and a potential therapeutic target in malignant rhabdoid tumor	"S Nodomi, K Umeda, S Saida, T Kinehara, T Hamabata, T Daifu"
corpus/bio_onc_2016_4.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2016	DNA methylation by DNMT1 and DNMT3b methyltransferases is driven by the MUC1-C oncoprotein in human carcinoma cells	"H Rajabi, A Tagde, M Alam, A Bouillez, S Pitroda, Y Suzuki"
corpus/bio_onc_2016_5.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2016	NFATc2 is an intrinsic regulator of melanoma dedifferentiation	"V Perotti, P Baldassari, A Molla, C Vegetti, I Bersani, A Maurichi"
corpus/bio_onc_2015_1.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2015	Hedgehog acyltransferase as a target in pancreatic ductal adenocarcinoma	"E Petrova, A Matevossian, MD Resh"
corpus/bio_onc_2015_2.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2015	TMPRSS2:ERG blocks neuroendocrine and luminal cell differentiation to maintain prostate cancer proliferation	"Z Mounir, F Lin, VG Lin, JM Korn, Y Yu, R Valdez, OH Aina, G Buchwalter, AB Jaffe, M Korpal, P Zhu, M Brown, RD Cardiff, JL Rocnik, Y Yang, R Pagliarini"
corpus/bio_onc_2015_3.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2015	Oncogenic Ras inhibits IRF1 to promote viral oncolysis	"Y Komatsu, SL Christian, N Ho, T Pongnopparat, M Licursi, K Hirasawa"
corpus/bio_onc_2015_4.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2015	GPNMB cooperates with neuropilin-1 to promote mammary tumor growth and engages integrin [alpha]5[beta]1 for efficient breast cancer metastasis	"G Maric, MG Annis, Z Dong, AAN Rose, S Ng, D Perkins, PA MacDonald, V Ouellet, C Russo, PM Siegel"
corpus/bio_onc_2015_5.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2015	PROX1 promotes hepatocellular carcinoma proliferation and sorafenib resistance by enhancing [beta]-catenin expression and nuclear translocation	"Y Liu, X Ye, J-B Zhang, H Ouyang, Z Shen, Y Wu, W Wang, J Wu, S Tao, X Yang, K Qiao, J Zhang, J Liu, Q Fu, Y Xie"
corpus/bio_onc_2014_1.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2014	The histone acetyltransferase component TRRAP is targeted for destruction during the cell cycle	"G Ichim, M Mola, MG Finkbeiner, M-P Cros, Z Herceg,"
corpus/bio_onc_2014_2.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2014	"MicroRNA-145 inhibits the growth, invasion, metastasis and angiogenesis of neuroblastoma cells through targeting hypoxia-inducible factor 2 alpha"	"H Zhang, J Pu, T Qi, C Yang, S Li, K Huang, L Zheng, Q Tong"
corpus/bio_onc_2014_3.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2014	Scaffold attachment factor B1 regulates the androgen receptor in concert with the growth inhibitory kinase MST1 and the methyltransferase EZH2	"NK Mukhopadhyay, J Kim, S You, M Morello, MH Hager, W-C Wang, A Ramachandran, J Yang, B Cinar, MA Rubin, RM Adam, S Oesterreich, D Di Vizio, MR Freeman"
corpus/bio_onc_2014_4.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2014	Oncogenic PAK4 regulates Smad2/3 axis involving gastric tumorigenesis	"C Wang, Y Li, H Zhang, F Liu, Z Cheng, D Wang, G Wang, H Xu, Y Zhao, L Cao, F Li"
corpus/bio_onc_2014_5.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2014	Androgen receptor and microRNA-21 axis downregulates transforming growth factor beta receptor II (TGFBR2) expression in prostate cancer	"S Mishra, JJ Deng, PS Gowda, MK Rao, C-L Lin, CL Chen, T Huang, L-Z Sun"
corpus/bio_onc_2013_1.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2013	Smac mimetic sensitizes glioblastoma cells to Temozolomide-induced apoptosis in a RIP1- and NF-[kappa]B-dependent manner	"L Wagner, V Marschall, S Karl, S Cristofanon, K Zobel, K Deshayes, D Vucic, K-M Debatin, S Fulda"
corpus/bio_onc_2013_2.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2013	"A human monoclonal antibody 264RAD targeting [alpha]v[beta]6 integrin reduces tumour growth and metastasis, and modulates key biomarkers in vivo"	"C Eberlein, J Kendrew, K McDaid, A Alfred, JS Kang, VN Jacobs, SJ Ross, C Rooney, NR Smith, J Rinkenberger, A Cao, A Churchman, JF Marshall, HM Weir, V Bedian, DC Blakey, IN Foltz, ST Barry"
corpus/bio_onc_2013_3.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2013	DNA damage-induced sustained p53 activation contributes to inflammation-associated hepatocarcinogenesis in rats	"H-X Yan, H-P Wu, H-L Zhang, C Ashton, C Tong, J Wu, Q-J Qian, H-Y Wang, Q-L Ying"
corpus/bio_onc_2013_4.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2013	Secreted phosphoprotein-1 directly provokes vascular leakage to foster malignant pleural effusion	"I Psallidas, GT Stathopoulos, NA Maniatis, S Magkouta, C Moschos, SP Karabela, A Kollintza, DCM Simoes, M Kardara, S Vassilou, SA Papiris, C Roussos, I Kalomenidis"
corpus/bio_onc_2013_5.txt	Cell & Molecular Biology	bio	sciences	Oncogene	2013	Low dose IR-induced IGF-1-sCLU expression: a p53-repressed expression cascade that interferes with TGF[beta]1 signaling to confer a pro-survival bystander effect	"D Klokov, K Leskov, S Araki, Y Zou, EM Goetz, X Luo, D Willson, DA Boothman"
corpus/bio_jcb_2017_1.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2017	"Human centromeric CENP-A chromatin is a homotypic, octameric nucleosome at all cell cycle points"	"Yael Nechemia-Arbely, Daniele Fachinetti, Karen H. Miga, Nikolina Sekulic, Gautam V. Soni, Dong Hyun Kim, Adeline K. Wong, Ah Young Lee, Kristen Nguyen, Cees Dekker, Bing Ren, Ben E. Black, Don W. Cleveland"
corpus/bio_jcb_2017_2.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2017	Autophagy gene FIP200 in neural progenitors non–cell autonomously controls differentiation by regulating microglia	"Chenran Wang, Syn Yeo, Michael A. Haas, Jun-Lin Guan"
corpus/bio_jcb_2017_3.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2017	Domain-specific control of germ cell polarity and migration by multifunction Tre1 GPCR	"Michelle G. LeBlanc, Ruth Lehmann"
corpus/bio_jcb_2017_4.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2017	The fission yeast nucleoporin Alm1 is required for proteasomal degradation of kinetochore components	"Silvia Salas-Pino, Paola Gallardo, Ramón R. Barrales, Sigurd Braun, Rafael R. Daga"
corpus/bio_jcb_2017_5.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2017	BLM helicase regulates DNA repair by counteracting RAD51 loading at DNA double-strand break sites	"Dharm S. Patel, Sarah M. Misenko, Joonyoung Her, Samuel F. Bunting"
corpus/bio_jcb_2016_1.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2016	CRISPR-Cas9 nuclear dynamics and target recognition in living cells	"Hanhui Ma, Li-Chun Tu, Ardalan Naseri, Maximiliaan Huisman, Shaojie Zhang, David Grunwald, Thoru Pederson"
corpus/bio_jcb_2016_2.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2016	RECQ5 helicase promotes resolution of conflicts between replication and transcription in human cells	"Vaclav Urban, Jana Dobrovolna, Daniela Hühn, Jana Fryzelkova, Jiri Bartek, Pavel Janscak"
corpus/bio_jcb_2016_3.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2016	ALIX and ESCRT-I/II function as parallel ESCRT-III recruiters in cytokinetic abscission	"Liliane Christ, Eva M. Wenzel, Knut Liestøl, Camilla Raiborg, Coen Campsteijn, Harald Stenmark"
corpus/bio_jcb_2016_4.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2016	"MRN, CtIP, and BRCA1 mediate repair of topoisomerase II–DNA adducts"	"Tomas Aparicio, Richard Baer, Max Gottesman, Jean Gautier"
corpus/bio_jcb_2016_5.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2016	Unattached kinetochores rather than intrakinetochore tension arrest mitosis in taxol-treated cells	"Valentin Magidson, Jie He, Jeffrey G. Ault, Christopher B. O’Connell, Nachen Yang, Irina Tikhonenko, Bruce F. McEwen, Haixin Sui, Alexey Khodjakov"
corpus/bio_jcb_2015_1.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2015	MiT/TFE transcription factors are activated during mitophagy downstream of Parkin and Atg5	"Catherine L. Nezich, Chunxin Wang, Adam I. Fogel, Richard J. Youle"
corpus/bio_jcb_2015_2.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2015	Nup132 modulates meiotic spindle attachment in fission yeast by regulating kinetochore assembly	"Hui-Ju Yang, Haruhiko Asakawa, Tokuko Haraguchi, Yasushi Hiraoka"
corpus/bio_jcb_2015_3.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2015	PAK4 promotes kinase-independent stabilization of RhoU to modulate cell adhesion	"Anna E. Dart, Gary M. Box, William Court, Madeline E. Gale, John P. Brown, Sarah E. Pinder, Suzanne A. Eccles, Claire M. Wells"
corpus/bio_jcb_2015_4.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2015	Microcephaly protein Asp focuses the minus ends of spindle microtubules at the pole and within the spindle	"Ami Ito, Gohta Goshima"
corpus/bio_jcb_2015_5.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2015	Intramembrane binding of VE-cadherin to VEGFR2 and VEGFR3 assembles the endothelial mechanosensory complex	"Brian G. Coon, Nicolas Baeyens, Jinah Han, Madhusudhan Budatha, Tyler D. Ross, Jennifer S. Fang, Sanguk Yun, Jeon-Leon Thomas, Martin A. Schwartz"
corpus/bio_jcb_2014_1.txt	Cell & Molecular Biology	bio	sciences	Journal of Cell Biology	2014	A novel Netrin-1–sensitive mechanism promotes local SNARE-mediated exocytosis during axon branching	"Cortney C. Winkle, Leslie M. McClain, Juli G. Valtschanoff, Charles S. Park, Christopher Maglione, Stephanie L. Gupton"
